,Re,LbyD,theta,Cdp,Cdv,Cd,Clp,Clv,Cl,Cdp_ref,Cdv_ref,Cd_ref,Clp_ref,Clv_ref,Cl_ref
121,50,3,-60,0.6776792012062008,0.9304121578779517,1.6080913590841526,0.10959485775680596,0.02641534060922074,0.1360101983660267,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
122,50,3,-45,0.6475849113268405,0.9123830859245018,1.5599679972513423,0.10700508852281464,0.02446275137299668,0.13146783989581132,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
123,50,3,-30,0.6137472971859589,0.8904222502569097,1.5041695474428687,0.08854005934924743,0.012049684403464633,0.10058974375271205,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
124,50,3,-15,0.5927592165305444,0.8765286603447596,1.4692878768753042,0.05994258987867778,-0.00875723972952487,0.05118535014915291,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
125,50,4,0,0.5738134121048852,0.8617845464167264,1.4355979585216117,0.01737803910943592,-0.028951837500660337,-0.011573798391224417,0.6568031656307232,0.9279115154120918,1.584714681042815,0.02617042025039548,-0.021283268511465822,0.004887151738929657
126,50,4,180,0.23155439938044406,0.4454861448701176,0.6770405442505617,0.039703836160130894,0.014313351525258384,0.054017187685389274,0.6568031656307232,0.9279115154120918,1.584714681042815,0.02617042025039548,-0.021283268511465822,0.004887151738929657
127,50,4,-180,0.23155439938044406,0.4454861448701176,0.6770405442505617,0.039703836160130894,0.014313351525258384,0.054017187685389274,0.6568031656307232,0.9279115154120918,1.584714681042815,0.02617042025039548,-0.021283268511465822,0.004887151738929657
128,50,4,15,0.5687510116750183,0.8550618416205249,1.4238128532955432,-0.015695733163768245,-0.061415982679845306,-0.07711171584361355,0.6568031656307232,0.9279115154120918,1.584714681042815,0.02617042025039548,-0.021283268511465822,0.004887151738929657
129,50,4,30,0.614159826798453,0.8937632308222948,1.5079230576207476,-0.05496473255458118,-0.09666638341956513,-0.1516311159741463,0.6568031656307232,0.9279115154120918,1.584714681042815,0.02617042025039548,-0.021283268511465822,0.004887151738929657
130,50,4,45,0.6927849151649389,0.9457674267874577,1.6385523419523966,-0.09699538851792469,-0.12419789674328248,-0.22119328526120718,0.6568031656307232,0.9279115154120918,1.584714681042815,0.02617042025039548,-0.021283268511465822,0.004887151738929657
131,50,4,60,0.7623241661401945,0.9901169066096729,1.7524410727498672,-0.10482886749295331,-0.13423611731397453,-0.2390649848069278,0.6568031656307232,0.9279115154120918,1.584714681042815,0.02617042025039548,-0.021283268511465822,0.004887151738929657
132,50,4,75,0.792912472962912,1.0082733025175963,1.8011857754805083,-0.0747946745201045,-0.12391014460617235,-0.19870481912627685,0.6568031656307232,0.9279115154120918,1.584714681042815,0.02617042025039548,-0.021283268511465822,0.004887151738929657
